-67, 21, -307
-148, 29, -413
-236, -53, -536
-385, -277, -505
-563, -459, -96
-626, -929, 446
-456, -1721, 1145
-370, -1998, 1902
-593, -1998, 1998
-612, -1969, 1998
-880, -1183, 1998
-971, -544, 1998
-920, -31, 1998
-855, 300, 1998
-685, 739, 1703
-685, 739, 1703
-511, 706, 1118
-380, 743, 767
-179, 933, 303
-99, 812, -35
-2, 635, -122
104, 521, -138
214, 405, -253
214, 405, -253
301, 333, -408
328, 308, -375
314, 307, -328
269, 296, -310
224, 285, -216
184, 312, -91
184, 312, -91
88, 378, 92
0, 518, 317
-57, 612, 450
-57, 612, 450
-147, 505, 617
-260, 399, 1033
-312, 376, 1315
-329, 303, 1577
-365, 78, 1965
-515, -289, 1998
-525, -802, 1958
-290, -1570, 1985
-51, -1771, 1998
-35, -1638, 1998
-87, -1309, 1998
-69, -1075, 1958
-59, -903, 1648
-36, -660, 1252
-51, -479, 1002
-51, -479, 1002
-5, -256, 809
62, -170, 585
137, -224, 385
166, -211, 155
200, -170, -166
256, -83, -244
260, -44, -160
260, -44, -160
217, -51, -19
156, -107, 25
123, -153, -119
86, -155, -270
2, -163, -313
2, -163, -313
-99, -135, -339
-202, -112, -432
-270, -280, -354
-414, -611, 23
-476, -915, 372
-449, -1427, 945
-329, -1970, 1779
-568, -1998, 1998
-777, -1993, 1998
-771, -1585, 1998
-937, -742, 1998
-1026, -66, 1998
-874, 343, 1998
-757, 334, 1967
-698, 468, 1493
-553, 667, 918
-406, 773, 638
-152, 862, 418
-152, 862, 418
-24, 809, 122
74, 509, -74
204, 395, -106
333, 370, -133
356, 351, -169
356, 351, -169
383, 387, -397
384, 418, -483
296, 441, -364
202, 497, -226
145, 569, -111
82, 525, -96
82, 525, -96
-19, 470, -36
-161, 571, 147
-318, 568, 264
-436, 421, 559
-410, 248, 1399
-418, 104, 1947
-418, 104, 1947
-349, 37, 1950
-238, -178, 1998
-120, -358, 1998
-139, -735, 1998
-194, -879, 1998
-286, -993, 1998
-300, -1234, 1998
-272, -1032, 1998
-189, -796, 1915
-121, -557, 1415
-41, -266, 1063
-22, -214, 844
26, -269, 517
104, -286, 323
174, -213, 68
174, -213, 68
310, -232, -145
316, -183, -36
297, -103, -1
339, -59, -26
360, -44, -75
360, -44, -75
370, -83, -166
243, -236, -177
39, -298, -132
-120, -284, -234
-226, -376, -256
-273, -557, -266
-418, -599, -190
-578, -824, 19
-618, -1037, 1008
-528, -1252, 1964
-524, -1689, 1998
-335, -1735, 1998
-551, -1162, 1998
-1038, -86, 1998
-1455, 241, 1998
-1615, 701, 1998
-1533, 1117, 1997
-1296, 1352, 1352
-928, 1411, 510
-563, 1073, 113
-271, 1039, -366
-195, 818, -256
21, 501, -222
21, 501, -222
164, 303, -232
285, 204, -453
323, 137, -671
298, 144, -682
261, 181, -532
195, 232, -315
195, 232, -315
155, 285, -169
92, 311, -88
25, 338, 0
-35, 354, 160
-35, 354, 160
-130, 377, 510
-283, 346, 1126
-458, 200, 1846
-444, 59, 1998
-412, -316, 1998
-423, -702, 1998
-512, -1143, 1998
-412, -1252, 1998
-250, -1239, 1998
-125, -1209, 1998
-78, -1093, 1900
-49, -1057, 1531
-2, -865, 1186
84, -669, 846
84, -669, 846
141, -493, 472
226, -304, 51
297, -172, -214
374, -134, -359
408, -137, -347
365, -120, -221
290, -141, -171
199, -93, -158
199, -93, -158
123, -17, -254
-8, 10, -353
-274, 52, -409
-593, 265, -409
-741, 310, -526
-839, -533, -324
-685, -1476, 269
-491, -1998, 1053
-395, -1998, 1913
-376, -1998, 1998
-156, -1998, 1998
-271, -1722, 1998
-625, -893, 1998
-1010, 93, 1998
-1272, 900, 1998
-1145, 1216, 1996
-945, 1058, 1662
-706, 565, 1196
-537, 649, 754
-537, 649, 754
-405, 448, 387
-126, 359, -56
134, 322, -341
241, 263, -474
319, 236, -556
345, 227, -486
356, 213, -547
356, 213, -547
302, 257, -653
237, 447, -583
240, 622, -467
200, 595, -380
82, 503, -243
-58, 487, 34
-58, 487, 34
-184, 526, 440
-259, 311, 767
-362, -108, 1412
-446, -259, 1921
-373, -173, 1998
-148, -249, 1982
-33, -663, 1990
-72, -979, 1998
-135, -1111, 1998
-68, -1280, 1998
46, -1651, 1998
46, -1651, 1998
87, -1763, 1998
55, -1284, 1998
-16, -858, 1895
-34, -606, 1456
33, -582, 985
123, -579, 637
105, -367, 480
98, -200, 399
98, -200, 399
223, -177, 84
408, -305, -339
399, -338, -251
299, -346, -186
123, -317, -10
37, -80, 8
37, -80, 8
-22, 62, -39
-142, -45, -148
-238, -146, -244
-321, -172, -368
-448, -299, -432
-574, -568, -196
-613, -1043, 200
-494, -1534, 1123
-180, -1850, 1968
91, -1998, 1998
166, -1996, 1998
-87, -1492, 1998
-861, -390, 1998
-1173, 691, 1998
-1173, 691, 1998
-1037, 1298, 1998
-795, 1158, 1991
-600, 1097, 1600
-506, 899, 914
-371, 662, 468
-206, 682, 113
-41, 652, -115
90, 504, -169
238, 311, -222
233, 146, -128
233, 146, -128
248, 114, -129
260, 89, -273
265, 126, -472
237, 266, -423
164, 417, -197
87, 462, -110
87, 462, -110
-20, 557, -15
-123, 668, 24
-221, 701, 388
-291, 595, 665
-337, 517, 925
-337, 517, 925
-438, 422, 1714
-512, 258, 1998
-415, -391, 1998
-131, -1269, 1998
21, -1601, 1998
0, -1439, 1998
34, -1238, 1998
87, -1269, 1998
