394, -1998, 1620
228, -1957, 1998
299, -1350, 1998
-10, -519, 1998
-651, -2, 1998
-1098, 978, 1998
-1167, 1880, 1994
-1317, 1419, 1428
-814, 930, 593
-567, 823, 815
-567, 823, 815
-555, 879, 1019
-530, 776, 638
-170, 599, -146
167, 282, -470
269, 351, -84
187, 469, 327
187, 469, 327
96, 519, 570
28, 435, 468
10, 392, 281
-13, 447, 235
-13, 447, 235
-172, 551, 261
-324, 590, 248
-400, 565, 40
-321, 362, -384
-373, -94, -619
-508, -814, -349
-529, -1787, 327
-478, -1976, 1597
-212, -1998, 1998
-56, -1982, 1998
84, -1698, 1998
84, -1698, 1998
-31, -1252, 1998
-397, -631, 1998
-898, 441, 1998
-844, 1393, 1799
-694, 1514, 1442
-609, 1396, 1079
-572, 1198, 688
-570, 882, 648
-488, 795, 909
-320, 829, 829
-194, 758, 596
-96, 574, 159
-96, 574, 159
-130, 346, 114
-219, 389, 498
-230, 478, 620
-184, 490, 525
-150, 420, 323
-191, 265, 213
-191, 265, 213
-424, -26, 219
-439, -30, 184
-385, -212, -57
-205, -566, -312
-18, -1436, -622
31, -1983, 268
-8, -1830, 1905
307, -1720, 1998
231, -1454, 1998
-40, -670, 1998
-455, -234, 1998
-674, 462, 1998
-674, 462, 1998
-761, 986, 1997
-780, 1150, 1614
-737, 1212, 1295
-586, 980, 969
-367, 921, 477
-207, 818, 169
-129, 626, 267
-90, 496, 295
-74, 466, 261
-74, 466, 261
-61, 478, 235
-40, 573, 256
-51, 581, 372
-62, 552, 374
-62, 552, 374
-96, 426, 272
-135, 458, 359
-289, 405, 342
-423, 412, 338
-379, 410, 207
-280, -49, -132
-280, -49, -132
-362, -843, -280
-362, -1361, -26
-175, -1659, 698
-99, -1998, 1561
43, -1975, 1998
3, -1570, 1998
-228, -1209, 1998
-483, -350, 1998
-888, 555, 1998
-1100, 1354, 1993
-1053, 1643, 1834
-918, 1546, 1395
-776, 1150, 803
-595, 814, 433
-459, 600, 601
-206, 599, 586
0, 512, 509
0, 512, 509
39, 283, 247
64, 375, 207
64, 375, 207
-29, 502, 337
-118, 547, 425
-194, 523, 356
-212, 535, 295
-362, 513, 190
-362, 513, 61
-518, 603, 61
-500, 740, -127
-325, 609, -483
-309, -173, -824
-412, -1598, -847
-353, -1954, 172
-307, -1998, 1863
-64, -1998, 1998
-127, -1984, 1998
-82, -1274, 1998
-339, -378, 1998
-615, 164, 1998
-621, 914, 1989
-484, 1180, 1713
-440, 1136, 1491
-418, 1118, 1213
-354, 1065, 994
-350, 940, 787
-350, 940, 787
-332, 843, 563
-294, 833, 380
-272, 717, 192
-247, 645, 130
-246, 660, 132
-311, 590, 87
-369, 440, -39
-369, 440, -39
-410, 235, -112
-436, -3, -131
-399, -346, -273
-279, -753, -231
-69, -1070, -88
28, -1237, 428
88, -1714, 970
147, -1780, 1888
232, -1537, 1998
190, -1322, 1998
55, -825, 1998
55, -825, 1998
-91, -266, 1998
-420, 434, 1998
-719, 1073, 1991
-824, 1324, 1686
-613, 1356, 1158
-411, 1245, 674
-481, 1090, 483
-603, 1003, 429
-570, 858, 312
-432, 841, 108
-326, 813, -11
-326, 813, -11
-249, 684, -40
-297, 336, -34
-301, 106, 52
-264, 102, 69
-264, -8, -13
-264, -8, -13
-213, -439, -249
-88, -831, -297
-18, -990, 55
124, -1083, 341
266, -1419, 545
314, -1866, 995
203, -1692, 1903
37, -1163, 1998
-194, -572, 1998
-548, -68, 1998
-638, 639, 1998
-638, 639, 1998
-721, 1200, 1998
-818, 1303, 1873
-789, 1208, 1504
-643, 1155, 947
-455, 908, 470
-342, 726, 245
-268, 655, 117
-120, 558, 144
-15, 472, 316
18, 403, 437
18, 403, 437
19, 318, 373
-43, 356, 472
-76, 464, 430
-76, 464, 430
-86, 526, 397
-90, 539, 333
-120, 554, 282
-292, 484, 243
